Entity,Superclass(es),http://purl.org/ozo/onz-g#definitionSource,http://purl.org/ozo/onz-g#editorNote,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#closeMatch,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#exactMatch,
http://purl.org/ozo/onz-g#InternalChange,http://purl.org/ozo/onz-g#EventivePerdurant,,,"'Note that 'alive' and 'healthy' are considered internal qualities of some Objects as well. As such, EventivePerdurants like 'injuring' and 'killing' result in some change of an internal quality of some Object and therefore are modeled as InternalChange.

Also note that onz-g does not impose any restrictions on who or what plays the causal role in enforcing the change of some internal attribute in some Object. In other words: 'the eartquake destroyed the house' and 'Mary destroyed the vase' and 'John killed Mary' are all instances of InternalChange or one of its subclasses.

Also see the explanation provided for the class onz-g:SocialInteractionEvent.'","'InterneVerandering'",,"'InternalChange is an EventivePerdurant that involves altering an InternalQuality of some PhysicalObject, e.g. its shape, its coloring, its structure, its mass, its existence, etc.''","'http://www.ontologyportal.org/translations/SUMO.owl.txt#InternalChange'",
http://purl.org/ozo/onz-g#InternalPhysicalValue,http://purl.org/ozo/onz-g#PhysicalValue,,,,"'InterneFysiekeWaarde'",,"'Editorial: Instances of InternalPhysicalValue indicate values that are dependent on and internal to some PhysicalEndurant.'",,
http://purl.org/ozo/onz-g#InternalQuality,http://purl.org/ozo/onz-g#PhysicalQuality,,,,"'InterneEigenschap'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#InternalAttribute'","'Editorial: InternalQuality is a Quality that is dependent on and internal to some PhysicalEndurant.'","'http://purl.org/nemo/gufo#IntrinsicAspect'",
http://purl.org/ozo/onz-g#IntersexPerson,http://purl.org/ozo/onz-g#Human,,,,,,,,
http://purl.org/ozo/onz-g#Intersexual,http://purl.org/ozo/onz-g#BiologicalSex,,,,"'IntersexGeslacht'","'http://purl.bioontology.org/ontology/SNOMEDCT/32570691000036108'","'Intersexual is a Quality that inheres in Organisms and expresses the intersexual sex of some Organism, i.e. having both female and male characteristics.'",,
http://purl.org/ozo/onz-g#IntervalValue,http://purl.org/ozo/onz-g#TemporalValue,,,,"'IntervalWaarde'",,"'Instances of IntervalValue express some time value with a duration and/or extent.'","'https://www.w3.org/TR/owl-time/#time:Interval'",
http://purl.org/ozo/onz-g#InvestigationEvent,http://purl.org/ozo/onz-g#IntentionalEvent,,,"'Note that typical subprocesses of investigating such as 'thinking' and 'comparing' are intentional cognitive processes and not subclasses of onz-g:InvestigationEvent. The difference is that intentional cognitive processes are realized entirely within the human brain while instances of InvestigationEvent also comprise body-external actions.

See also: onz-g: CognitiveProcess'","'OnderzoekGebeurtenis'",,"'Editorial: InvestigationEvent is an IntentionalEvent where some Human carries out some action to obtain information.'",,
http://purl.org/ozo/onz-g#LabouringProcess,http://purl.org/ozo/onz-g#SocialInteractionProcess,,,,"'WerkProces'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Working'","'Editorial: LabouringProcess is a SocialInteractionProcess where some Person executes tasks in the context of being employed by some Employer.'",,
http://purl.org/ozo/onz-g#LandArea,http://purl.org/ozo/onz-g#GeographicArea,,,,"'LandAreaal'",,"'Editorial: LandArea is a GeographicArea that predominantly consists of solid ground.'","'http://purl.bioontology.org/ontology/SNOMEDCT/284176003'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#LandArea'",
http://purl.org/ozo/onz-g#LandTransitArea,http://purl.org/ozo/onz-g#LandArea,,,,"'LandTransitAreaal'",,"'Editorial: LandTransitArea is the subclass of LandArea and is intended for Translocation over ground.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#LandTransitWay'",
http://purl.org/ozo/onz-g#Law,http://purl.org/ozo/onz-g#SocialInformationObject,,,,"'Wet'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Law'","'Editorial: A law is an InformationObject imposed by some authority that sets forth a rule governing some particular activity and that can be enforced with penalties for noncompliance.'",,
http://purl.org/ozo/onz-g#LegalGuardian,http://purl.org/ozo/onz-g#SocialRole,,,,"'Bewindvoerder'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#legalGuardian'	'http://purl.bioontology.org/ontology/SNOMEDCT/58626002'","'Editorial: LegalGuardian is the Role of a Person who has the legal authority and the corresponding duty to care for the personal and property interests of some other Person.'",,
http://purl.org/ozo/onz-g#LengthQuality,http://purl.org/ozo/onz-g#QuantativeMeasurementQuality,,,,"'LengteEigenschap'",,"'Editorial: LengthQuality is a QuantitativeMeasurementQuality that characterizes the linear extent in space of some PhysicalObject.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Length'	'http://purl.bioontology.org/ontology/SNOMEDCT/410668003'",
http://purl.org/ozo/onz-g#LengthValue,http://purl.org/ozo/onz-g#QuantitativeMeasurementValue,,,,"'LengteWaarde'",,"'Editorial: Instances of LengthValue express the quantity values of the physical quality Length.'",,
http://purl.org/ozo/onz-g#Lesion,http://purl.org/ozo/onz-g#AbnormalOrganicMorphologyQuality,,,,"'Laesie'",,"'Editorial: Lesion is an AbnormalOrganicMorphologicalQuality that inheres in some tissue of an Organism due to some DiseaseOrSyndrome or InjuringEvent.'","'http://purl.bioontology.org/ontology/SNOMEDCT/52988006'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#Lesion'",
http://purl.org/ozo/onz-g#LimbAndTorsoRestraint,http://purl.org/ozo/onz-g#PhysicalRestraintDevice,,,,"'ZweedseBand'","'http://purl.bioontology.org/ontology/SNOMEDCT/723655002'","'Editorial: ZweedseBand is een MobiliteitsBeperkendMiddel waarbij een Persoon door een band om de torso en een of meerdere ledematen wordt gefixeerd aan een bed of stoel.'",,
http://purl.org/ozo/onz-g#List,http://purl.org/ozo/onz-g#InformationObject,,,,,,"'List is is the subclass of InformationObject and consists of a list of items arranged and/or ordered according to some organizing principle.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#List'",
http://purl.org/ozo/onz-g#LocalizableArea,http://purl.org/ozo/onz-g#GeographicArea,,,"'Note that onz-g:Buildings and onz-g:AccomodativeObjects are placed on some onz-g:LocalizableArea and that this LocalizableArea can be described with some LocalizablePlaceInformationObject e.g. an Address. 

For instance, if some house is demolished and replaced with some new house, the LocalizablePlaceInformationObject of the new house will be unchanged as it is connected to the LocalizableArea and not the house. 

Also note that for instantiating spatial qualities of Buildings and AccomodativeObjects, one can choose to use the aforementioned LocalizablePlace and LocalizablePlaceInformationObject design pattern for e.g. Address, Postcode etc. 

Alternatively, for e.g. longitude-latitude like data, one is advised to use the quality reification pattern. See: onz-g: GeographicValue and the explanation provided for the class onz-g:QualityValue.

To understand the difference between onz-g:LocalizablePlaceInformationObject and onz-g:GeographicValue, it may help to keep in mind that InformationObjects depend on some CognitiveAgent and a Situation while onz-g:GeographicValue just captures some spatial dimension. In other words: CognitiveAgents can decide to replace some InformationObject due to a new Situation, while QualityValues can only (at best and not always) be manipulated by some CognitiveAgent.'	'Note that bag:AdresseerbaarObject subsumes classes that denote both GeographicAreas and Artifacts which  is not a modeling approach we adhere to in onz-g as it leads to inconsistencies. Hence, we do not create any mapping here.'","'LokaliseerbaarGebied'",,"'LocalizableArea is a GeographicArea that can be identified by some LocalizablePlaceInformationObject such as an Address or Postcode.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#LocalizablePlace'",
http://purl.org/ozo/onz-g#LocalizablePlaceInformationObject,http://purl.org/ozo/onz-g#PlaceDescriptionInformationObject,,,,"'LocaliseerbaarGebiedsIdentifier'",,"'Editorial: LocalizablePlaceInformationObject is a PlaceDescriptionInformationObject that is used to identify some LocalizableArea.'",,
http://purl.org/ozo/onz-g#LongTermCareService,http://purl.org/ozo/onz-g#CureAndCareService,,,,"'LangdurigeZorg'",,,,
http://purl.org/ozo/onz-g#MaleSex,http://purl.org/ozo/onz-g#BiologicalSex,,,,"'MannelijkGeslacht'","'http://purl.bioontology.org/ontology/SNOMEDCT/248153007'","'MaleSex is a Quality that inheres in Organisms and expresses the male biological sex of some Organism.'",,
http://purl.org/ozo/onz-g#Mammal,http://purl.org/ozo/onz-g#Animal,,,,"'Zoogdier'",,"'sumo: Mammal is an Organism 'having a constant body temperature and characterized by the presence of hair, mammary glands, and sweat glands.''","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Mammal'	'http://purl.bioontology.org/ontology/SNOMEDCT/387976007'",
http://purl.org/ozo/onz-g#Man,http://purl.org/ozo/onz-g#Human,,,,,,,,
http://purl.org/ozo/onz-g#Manager,http://purl.org/ozo/onz-g#OccupationalPositionRole,,,,"'Manager'",,"'Editorial: Manager is the subclass of OccupationalPositionRole where some Human carries out a specific function within some Organization that includes e.g. organizing-, coordinating-, supervising- and decisional tasks.'","'http://purl.bioontology.org/ontology/SNOMEDCT/106333009'",
http://purl.org/ozo/onz-g#MassQuality,http://purl.org/ozo/onz-g#QuantativeMeasurementQuality,,,,"'MassaOfGewichtEigenschap'","'http://purl.bioontology.org/ontology/SNOMEDCT/118538004'	'http://purl.bioontology.org/ontology/SNOMEDCT/726527001'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#MassMeasure'","'MassQuality is a QuantitativeMeasurementQuality that characterizes the weight of some PhysicalEndurant.'",,
http://purl.org/ozo/onz-g#MassValue,http://purl.org/ozo/onz-g#QuantitativeMeasurementValue,,,,"'GewichtsOfMassaWaarde'",,"'Editorial: Instances of MassValue express the values of the Quality MassQuality.'",,
http://purl.org/ozo/onz-g#MeasuringDevice,http://purl.org/ozo/onz-g#Device,,,,"'Meetinstrument'",,"'Editorial: MeasuringDevice is an Device that has as purpose to serve as an instrument in deriving some QuantitativeMeasurementValue.'	'Editorial: Meetinstrument is een fysiek hulpmiddel dat als doel heeft om als instrument te worden gebruikt bij het vaststellen van een hoeveelheid van iets (specifiek: een QuantitativeMeasurementValue).'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#MeasuringDevice'	'http://purl.bioontology.org/ontology/SNOMEDCT/272185007'",
http://purl.org/ozo/onz-g#MeasuringEvent,http://purl.org/ozo/onz-g#AssessingEvent,,,,"'MeetGebeurtenis'",,"'Editorial: MeasuringEvent is the subclass of AssessingEvent where some Human determines the QuantativeMeasurementQuality of some Entity.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Measuring'",
http://purl.org/ozo/onz-g#MedicalClassificationSystem,http://purl.org/ozo/onz-g#ClassificationSystem,,,,"'MedischClassificatieSysteem'",,"'Editorial: Instances of MedicalClassificationSystem are descriptive structures that provide some shared organization and definition of Human health and functioning levels in the broadest sense.'","'http://purl.bioontology.org/ontology/SNOMEDCT/273249006'",
http://purl.org/ozo/onz-g#MedicalDoctor,http://purl.org/ozo/onz-g#HealthcareProfessionRole,,,,"'Arts'",,"'Wikipedia: 'MedicalDoctor is a HealthcareProfessionRole of a human who practises medicine, which is concerned with promoting, maintaining, or restoring health through the study, diagnosis, prognosis and treatment of disease, injury, and other physical and mental impairments.''","'http://purl.bioontology.org/ontology/SNOMEDCT/112247003'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#MedicalDoctor'",
http://purl.org/ozo/onz-g#MedicalInformationObject,http://purl.org/ozo/onz-g#InformationObject,,,,"'MedischeGegevens'","'http://purl.bioontology.org/ontology/SNOMEDCT/129465004'","'Editorial: MedicalInformationObject is the class for medical information and case history concerning some PatientInCare.'",,
http://purl.org/ozo/onz-g#MedicalPrescription,http://purl.org/ozo/onz-g#Certificate,,,,"'DoktersRecept'","'http://purl.bioontology.org/ontology/SNOMEDCT/182817000'","'Editorial: MedicalPrescription is the written authorization of some HealthcareProvider for some Person to purchase a prescription drug from a Pharmacist.'",,
http://purl.org/ozo/onz-g#MedicalRatingQuality,http://purl.org/ozo/onz-g#NormativeQuality,,,,"'MedischeScoreOfWaarderingsEigenschap'",,"'Editorial: MedicalRatingQuality is an AbstractQuality that characterizes the severity, stage or level of some DiseaseOrSyndrome or BiologicalQuality in some Organism.'",,
http://purl.org/ozo/onz-g#MedicalRatingValue,http://purl.org/ozo/onz-g#NormativeValue,,,"'An example data value is e.g. '85%', which can be the value of the general performance of some human in daily activities, assessed with the Barthel scale as the instance of onz-g:MedicalClassificationSystem.'","'MedischeBeoordelingsWaarde'",,"'Editorial: Instances of MedicalRatingValue express values for some BiologicalQuality based on some medical classification or rating system.'",,
http://purl.org/ozo/onz-g#Meeting,http://purl.org/ozo/onz-g#SocialInteractionProcess,,,"'Editorial: Meeting is an IntentionalProcess where two or more CognitiveAgent are (digitally) together for the purpose of communication.'","'Bijeenkomst'",,,"'http://purl.bioontology.org/ontology/SNOMEDCT/308557000'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#Meeting'",
http://purl.org/ozo/onz-g#MercantileOrganization,http://purl.org/ozo/onz-g#Business,,,"'Examples of MercantileOrganization are shops such as Drugstore, GroceryStore and MedicalWholesale.'","'HandelsOnderneming'",,"'Editorial: Handelsonderneming is een Bedrijf dat met een winstoogmerk FysiekeObjecten of een service verkoopt aan Personen en/of Organisaties.'	'Editorial: MercantileOrganization is a Business that sells PhysicalObjects or services to customers for a profit.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#MercantileOrganization'",
http://purl.org/ozo/onz-g#Method,http://purl.org/ozo/onz-g#Procedure,,,,"'Methode'","'http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#method'","'Editorial: Method is systematic description on the way of doing something in an orderly and logical arrangement.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Method'",
http://purl.org/ozo/onz-g#Ministry,http://purl.org/ozo/onz-g#GovernmentOrganization,,,,,,"'Editorial: Ministerie is een Overheidsorganisatie die onder de leiding van een minister het regeringsbeleid voorbereidt en uitvoert op een specifiek bestuursgebied.'	'Editorial: Ministry is a GovernmentOrganization that operates under the direction of a minister and prepares and carries out policy on some domain.'",,
http://purl.org/ozo/onz-g#MunicipalityArea,http://purl.org/ozo/onz-g#GeopoliticalArea,,,,"'GemeenteGebied'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#County'","'Editorial: MunicipalityArea is a GeopoliticalArea that covers the area governed by some MunicipalityGovernment.'",,
http://purl.org/ozo/onz-g#MunicipalityGovernment,http://purl.org/ozo/onz-g#GovernmentOrganization,,,,"'Gemeentebestuur'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#CityGovernment'","'Editorial: Gemeentebestuur is een Overheidsorganisatie die een GeografischGebied bestuurt, meer specifiek een gebied dat kan bestaan uit een Stad, meerdere Dorpen of een stad en meerdere dorpen.'	'Editorial: MunicipalityGovernment is a GovernmentOrganization that manages some GeographicArea that consists of a City, some Villages or a city and some villages.'",,
http://purl.org/ozo/onz-g#NameIdentifier,http://purl.org/ozo/onz-g#IdentifierInformationObject,,,"'Note that instances of NameIdentifier are not unique and that some entity may have none, one or more NameIdentifiers.'","'NaamIdentifier'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Name'","'NameIdentifier is an IdentifierInformationObject that identifies some Entity in a linguistic form.'",,
http://purl.org/ozo/onz-g#Nationality,http://purl.org/ozo/onz-g#RelationalQuality,,,"'Note that some Human can have one, two or even multiple nationalities.'","'Nationaliteit'",,"'Nationality is a RelationalQuality that inheres in some Human and characterizes the Country of which some Human is considered a citizen by e.g. a law or official documentation.'",,
http://purl.org/ozo/onz-g#NationalityValue,http://purl.org/ozo/onz-g#RelationalPhysicalValue,,,,"'NationaliteitsWaarde'",,"'Editorial: Instances of NationalityValue express the value(s) of the Quality Nationality that inheres in some Human.'",,
http://purl.org/ozo/onz-g#Neighbour,http://purl.org/ozo/onz-g#RelationalRole,,,,"'BuurmanOfBuurvrouw'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#neighbor'","'Editorial: Neighbour is the Role of some Human and corresponds to the mutual relation someone has to some other Human living next door.'","'http://purl.bioontology.org/ontology/SNOMEDCT/427568008'",
http://purl.org/ozo/onz-g#NonCompositeUnitOfMeasure,http://purl.org/ozo/onz-g#UnitOfMeasure,,,,"'NietSamengesteldeMeeteenheid'",,"'SUMO: Instances of this Class are UnitsOfMeasure that are applied to a single dimension, and so are not intrinsically defined by the functional composition of other units.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#NonCompositeUnitOfMeasure'",
http://purl.org/ozo/onz-g#NonPhysicalEndurant,http://purl.org/ozo/onz-g#Endurant,"'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#non-physical-endurant'",,,"'NietFysiekeEndurant'","'http://purl.obolibrary.org/obo/BFO_0000020'","'DOLCE: 'An endurant with no mass, generically constantly depending on some agent.''","'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#non-physical-endurant'",
http://purl.org/ozo/onz-g#NormativeQuality,http://purl.org/ozo/onz-g#AbstractQuality,,,,"'NormatieveWaardeEigenschap'",,"'Editorial: NormativeValueQuality is an AbstractQuality that expresses some quality that is derived, assigned or assessed by Humans via some shared classification and/or normative system.'",,
http://purl.org/ozo/onz-g#NormativeValue,http://purl.org/ozo/onz-g#AbstractValue,,"'Dus: als de code feitelijk een geschaalde waarde uitdrukt zoals bij decubitusgraden en opleidingsniveaus, gebruik dan NormativeValue en subklassen en eventueel nog ClassificationSystem en subklassen.'","'An example of a classification system is the European Qualification Framework that can be used to assign some value for the educational level of a nurse. This framework is a norm according to which some normative value is assigned, in this case e.g. 'Level 4'.'	'By definition, instances of NormativeValue do not express values that are intrinsic to any entity.'","'NormatieveWaarde'",,"'Editorial: Instances of NormativeValue express values of abstract qualities that are derived, assigned or assessed via some shared classification and/or normative system.'",,
http://purl.org/ozo/onz-g#NuclearFamily,http://purl.org/ozo/onz-g#FamilyGroup,,,,"'Gezin'",,"'Editorial: NuclearFamily is a FamilyGroup consisting of one or two parents and their child or children.'	'Editorial: Gezin is een FamilieGroep die bestaat uit een of twee ouders en een of meerdere kinderen.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#NuclearFamily'",
http://purl.org/ozo/onz-g#Nurse,http://purl.org/ozo/onz-g#HealthcareProfessionRole,,,,"'Verpleegkundige'",,"'Wikipedia: Nurse is the HealthcareProfessionRole of a Human who focuses on the care of individuals, families and communities so they may attain, maintain, or recover optimal health and quality of life.'","'http://purl.bioontology.org/ontology/SNOMEDCT/106292003'",
http://purl.org/ozo/onz-g#NurseApprentice,http://purl.org/ozo/onz-g#Apprentice,,,,"'LeerlingVerpleegkundige'",,"'Editorial: Leerling-Verpleegkundige is de Rol van een Persoon die in het kader van de Wet Educatie- en Beroepsonderwijs een HBO-duale zorgopleiding volgt en een Arbeidsovereenkomst heeft met een Zorgorganisatie.'	'Editorial: NurseApprentice is the Role of a Human who works as an Employee for some CareOrganization and receives on-the-job training and supervision while following an accompanying educational program to obtain a professional qualification as Nurse.'",,
http://purl.org/ozo/onz-g#NursingAssitant,http://purl.org/ozo/onz-g#HealthcareProfessionRole,,,"'Voor de Nederlandse situatie: een Verzorgende valt, anders dan een Verpleegkundige, niet onder de Tuchtraad en kent geen registratie in het BIG-register.'","'Verzorgende'",,"'Editorial: NursingAssistant is the HealthcareProfessionRole of a Human who assist individuals with health care needs with their activities of daily living and who provides basic nursing procedures under the supervision of a nurse or other health care professional.'	'Editorial: Verzorgende is de Rol van een Persoon die verpleegtechnische en verzorgende taken verricht voor een client of een groep clienten binnen een zorginstelling.'",,
http://purl.org/ozo/onz-g#NursingHelper,http://purl.org/ozo/onz-g#HealthcareProfessionRole,,,,"'Helpende'",,"'Editorial: Helpende is de Rol van een Persoon die binnen een zorginstelling huishoudelijke taken verricht, helpt bij de persoonlijke verzorging van patienten en mede zorg draagt voor hun welzijn.'	'Editorial: NursingHelper is the Role of a Human who assists with housekeeping within a care instituation, helps with the personal care of patients and who is co-responsible for the general well-being patients.'",,
http://purl.org/ozo/onz-g#NursingHomeCareService,http://purl.org/ozo/onz-g#LongTermCareService,,,,"'VerpleeghuisZorg'",,"'Verpleeghuiszorg is de subklasse van LangdurigeZorg en omvat het geheel van services, zorgdiensten en verpleging die door een verpleeghuisorganisatie wordt geleverd aan een client die volgens de Wet langdurige Zorg (Wlz) gerechtigd en geindiceerd is om deze diensten te mogen ontvangen.'",,
http://purl.org/ozo/onz-g#NursingHomeOrganization,http://purl.org/ozo/onz-g#CareOrganization,,,,"'VerpleeghuisOrganisatie'",,"'Editorial: VerpleeghuisOrganisatie is een ZorgOrganisatie die zich richt op het geclusterd verlenen van woonruimte en intensieve zorg en verpleging voor Personen die door ziekte of beperking (tijdelijk) niet in staat zijn zelfstandig te wonen.'	'Editorial: NursingHomeOrganization is a CareOrganization that provides clustered accomodation, nursing, care and assistance with activities of daily living for Persons who are (temporary) unable to care for themselves due to a handicap, illness or condition.'","'http://purl.bioontology.org/ontology/SNOMEDCT/42665001'",
http://purl.org/ozo/onz-g#Nutrient,http://purl.org/ozo/onz-g#BiologicallyActiveSubstance,,,"'Note that all Organisms require some form of Nutrient, though the kind of required and synthesizable nutrient can be specific for some biologic kingdom e.g. Plants versus Animals.'","'Voedingsstof'",,"'Editorial: Nutrient is a BiologicallyActiveSubstance that is necessary for providing energy and maintaining the normal biologic functioning of some Organism.'","'http://purl.bioontology.org/ontology/SNOMEDCT/226355009'",
http://purl.org/ozo/onz-g#OccupationalPositionRole,http://purl.org/ozo/onz-g#SocialRole,,,"'Note that OccupationalPositionRoles are dependent on the employment contract that some Human has with some Employer. As such, some Human  will no longer carry some OccupationalPositionRole if the employment contract ceases to exist.

Also note that some Human can carry both an OccupationalRole and an OccupationalPositionRole. Also, the name or label for these roles can be identical. For instance, someone may have received the education for being a dentist (onz-g:OccupationalRole) and may have the onz-g:OccupationalPositionRole 'dentist' within some CareOrganization.'	'Note that this class can be used as a plugin class for specific positions such as 'senior unit manager B',  as defined in existing postional classification schemas. The positional classification schema itself can be specified as an instance of  onz-g:ProfessionalQualificationClassificationSystem.'","'FunctieInOrganisatieRol'",,"'Editorial: OccupationalPositionRole is the position that some Human has  within the Organization where he/she works and/or has an EmploymentContract.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Position'",
http://purl.org/ozo/onz-g#OccupationalRole,http://purl.org/ozo/onz-g#SocialRole,,,"'Note that some Human can be e.g. a nurse or teacher without being employed as such. For occupational positions that depend on the employment and/or employment contract that someone has, we refer to onz-g:OccupationalPositionRole.'","'BeroepsOfAmbachtRol'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#SkilledOccupation'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#OccupationalRole'	'http://purl.bioontology.org/ontology/SNOMEDCT/106541005'","'Editorial: OccupationalRole is the Role of a Human who has had some form of professional training or a specific education and has the credentials to carry out a set of skilled tasks.'",,
http://purl.org/ozo/onz-g#OnCallWorker,http://purl.org/ozo/onz-g#Employee,,,,"'Oproepkracht'",,"'Editorial: Oproepkracht is de Rol van een Persoon die op afroep arbeid verricht voor een ander Persoon of Organisatie in ruil voor een financiële compensatie en waarbij de onderlinge afspraken, rechten en plichten zijn vastgelegd in een Arbeidscontract.'",,
http://purl.org/ozo/onz-g#Optician,http://purl.org/ozo/onz-g#OccupationalRole,,,,"'Opticien'",,"'Editorial: Optician is the Role of a Human who fits and supplies corrective lenses for the correction of a persons vision.'","'http://purl.bioontology.org/ontology/SNOMEDCT/387619007'",
http://purl.org/ozo/onz-g#Organ,http://purl.org/ozo/onz-g#HumanAnatomicalEntity,"'http://purl.org/sig/ont/fma/fma67498'",,,"'Orgaan'",,"'FMA: 'Anatomical structure, each instance of which has a maximal complement of instances of  two or more types of tissue or one or more types of essential morphologic unit, a predominantly bona fide boundary and intrinsic vasculature and neural network. Examples: liver, lung, kidney, stomach, urinary bladder, gall bladder.''","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Organ'	'http://purl.org/sig/ont/fma/fma67498'",
http://purl.org/ozo/onz-g#OrganSystem,http://purl.org/ozo/onz-g#HumanAnatomicalEntity,"'http://purl.org/sig/ont/fma/fma7149'",,,"'OrgaanSysteem'",,"'FMA: 'Anatomical structure, each instance of which has as its direct parts instances of one or more organ types which are interconnected with one another by zones of continuity. Examples: nervous system, cardiovascular system, alimentary system.''","'http://purl.org/sig/ont/fma/fma7149'",
http://purl.org/ozo/onz-g#OrganicObject,http://purl.org/ozo/onz-g#CorpuscularObject,,,,"'OrganischObject'",,"'Editorial: OrganicObject is a CorpuscularObject that is considered to come in existence, live and die. This class encompasses Organisms such as 'animal' and 'tree' as well as AnatomicalStructures such as 'liver' and 'leaf'.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#OrganicObject'",
http://purl.org/ozo/onz-g#Organism,http://purl.org/ozo/onz-g#OrganicObject,,,"'For a scientifically motivated taxonomy for Organisms we refer to e.g. the NCBI . Here, we included a basic set of subclasses covering only a coarse grained categorization of Organisms. 

Note that taxonomies for species may follow a different approach for conceptual specialization based on sets and members and not subclasses! 


For the owl version: http://www.obofoundry.org/ontology/ncbitaxon.html
Online browser (no uris): https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi'","'Organisme'",,"'Editorial: Organism is an OrganicObject that can function or act independently.'","'http://purl.bioontology.org/ontology/SNOMEDCT/410607006'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#Organism'",
http://purl.org/ozo/onz-g#Organization,http://purl.org/ozo/onz-g#GroupOfHumans,"'https://nl.wikipedia.org/wiki/Organisatie'",,"'Note that sub organizations such as 'department' or a 'advisory board' are an Organization as well. For instance, 'Amsterdam Academic Hospital' is an instance of Organization, more specifically an instance of HospitalOrganization. Their Cardiology Department is an instance of CareOrganization while the Bookkeeping Department is an instance of e.g. AccountingOrganization.

To define that these instances are part of a larger Organization, we use the property onz-g:hasPart'. This means that the number of different departments of some Organization can be inferred from the number of hasPart properties to another instance classified as Organization. 

What should or should not be considered a sub organization specifically within the Nursing Home care domain, and on what grounds, should be determined and defined outside the generic ontology. The onz-g ontology is deliberately not restricive in this.'","'Organisatie'","'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Organization'","'Wikipedia: 'Organisatie is een doelgerichte samenbundeling van kennis, vaardigheden en kracht tussen meerdere personen die primair middelen en activiteiten aanwendt om te voorzien in de behoefte aan producten en/of diensten in haar omgeving.''	'Editorial: Organization is a GroupOfHumans that consists of two or more Persons who work together for a particular purpose.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Organization'",
http://purl.org/ozo/onz-g#OrganizationName,http://purl.org/ozo/onz-g#NameIdentifier,,,,"'OrganisatieNaam'",,"'OrganizationName is a NameIdentifier that identifies some Organization with a linguistic form.'",,
http://purl.org/ozo/onz-g#OrganizationalChangeEvent,http://purl.org/ozo/onz-g#SocialInteractionEvent,,,"'For activities such as 'managing a company' we refer to onz-g:Process and its subclasses. Note that Processes do not have an inherent result that applies to all possible instances of some event concept, while OrganizationalChangeEvents do.'","'VeranderingInOrganisatieGebeurtenis'",,"'OrganizationalChangeEvent is a SocialInteractionEvent where the interactions between Persons and/or Organizations brings about some change in e.g. the operational process, the number of persons working for some Organization and/or the function of some member of the Organization .'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#OrganizationalProcess'",
http://purl.org/ozo/onz-g#Parent,http://purl.org/ozo/onz-g#Relative,,,,"'OuderVanEenKind'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#parent'","'Editorial: Parent is the Role of some Human who has or has had at least one descendent.'","'http://purl.bioontology.org/ontology/SNOMEDCT/40683002'",
